qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
7928,1008,154,210,8,9,01:08.7,01:08.2,01:08.5
7929,1008,842,5,10,10,01:09.0,01:08.6,01:09.0
7930,1008,825,210,20,11,01:08.5,01:08.7,
7931,1008,815,10,11,12,01:09.2,01:08.7,
7932,1008,839,10,31,13,01:09.3,01:08.8,
7933,1008,807,4,27,14,01:09.0,01:08.8,
7934,1008,845,3,35,15,01:09.3,01:10.4,
7935,1008,832,4,55,16,01:09.3,,
7936,1008,843,5,28,17,01:09.3,,
7937,1008,4,1,14,18,01:09.4,,
7938,1008,840,3,18,19,01:09.4,,
7939,1008,838,1,2,20,01:09.6,,
7940,1009,1,131,44,1,01:36.8,01:35.7,01:34.8
7941,1009,822,131,77,2,01:36.8,01:36.4,01:35.0
7942,1009,20,6,5,3,01:36.8,01:36.3,01:35.1
7943,1009,8,6,7,4,01:37.0,01:36.7,01:35.4
7944,1009,817,9,3,5,01:37.1,01:37.0,01:35.4
7945,1009,830,9,33,6,01:37.2,01:36.1,01:35.6
7946,1009,154,210,8,7,01:37.6,01:36.7,01:36.2
7947,1009,844,15,16,8,01:37.1,01:36.6,01:36.2
7948,1009,839,10,31,9,01:36.9,01:36.8,01:36.5
7949,1009,807,4,27,10,01:37.6,01:36.6,01:36.5
7950,1009,832,4,55,11,01:37.8,01:37.0,
7951,1009,828,15,9,12,01:37.6,01:37.1,
7952,1009,825,210,20,13,01:37.9,01:37.3,
7953,1009,815,10,11,14,01:37.3,01:37.5,
7954,1009,4,1,14,15,01:37.9,01:37.7,
7955,1009,843,5,28,16,01:38.0,,
7956,1009,842,5,10,17,01:38.2,,
7957,1009,838,1,2,18,01:38.6,,
7958,1009,845,3,35,19,01:38.6,,
7959,1009,840,3,18,20,01:38.7,,
7960,1010,1,131,44,1,01:22.0,01:21.0,01:20.5
7961,1010,822,131,77,2,01:22.4,01:21.2,01:20.6
7962,1010,20,6,5,3,01:22.9,01:21.9,01:21.2
7963,1010,830,9,33,4,01:22.9,01:21.7,01:21.3
7964,1010,844,6,16,5,01:22.0,01:21.7,01:21.4
7965,1010,154,210,8,6,01:23.0,01:21.9,01:21.8
7966,1010,825,210,20,7,01:22.5,01:22.2,01:22.1
7967,1010,846,1,4,8,01:22.7,01:22.4,01:22.3
7968,1010,8,51,7,9,01:23.0,01:22.3,01:22.3
7969,1010,815,211,11,10,01:22.9,01:22.5,01:22.8
7970,1010,807,4,27,11,01:22.5,01:22.6,
7971,1010,817,4,3,12,01:22.9,01:22.6,
7972,1010,848,5,23,13,01:22.8,01:22.6,
7973,1010,841,51,99,14,01:22.4,01:22.7,
7974,1010,826,5,26,15,01:22.5,01:22.8,
7975,1010,840,211,18,16,01:23.0,,
7976,1010,842,9,10,17,01:23.0,,
7977,1010,832,1,55,18,01:23.1,,
7978,1010,847,3,63,19,01:24.4,,
7979,1010,9,3,88,20,01:26.1,,
7980,1011,844,6,16,1,01:28.5,01:28.0,01:27.9
7981,1011,20,6,5,2,01:28.7,01:28.4,01:28.2
7982,1011,1,131,44,3,01:29.3,01:28.6,01:28.2
7983,1011,822,131,77,4,01:29.5,01:28.8,01:28.3
7984,1011,830,9,33,5,01:29.6,01:29.1,01:28.8
7985,1011,825,210,20,6,01:29.5,01:29.0,01:28.8
7986,1011,832,1,55,7,01:29.5,01:29.1,01:28.8
7987,1011,154,210,8,8,01:29.7,01:29.2,01:29.0
7988,1011,8,51,7,9,01:30.0,01:29.5,01:29.0
7989,1011,846,1,4,10,01:29.4,01:29.3,01:29.0
7990,1011,817,4,3,11,01:29.9,01:29.5,
7991,1011,848,5,23,12,01:29.5,01:29.5,
7992,1011,842,9,10,13,01:29.9,01:29.5,
7993,1011,815,211,11,14,01:29.9,01:29.8,
7994,1011,826,5,26,15,01:29.9,01:29.9,
7995,1011,841,51,99,16,01:30.0,,
7996,1011,807,4,27,17,01:30.0,,
7997,1011,840,211,18,18,01:30.2,,
7998,1011,847,3,63,19,01:31.8,,
7999,1011,9,3,88,20,01:31.8,,
8000,1012,822,131,77,1,01:32.7,01:31.7,01:31.5
8001,1012,1,131,44,2,01:33.1,01:31.6,01:31.6
8002,1012,20,6,5,3,01:33.6,01:32.2,01:31.8
8003,1012,844,6,16,4,01:32.7,01:32.3,01:31.9
8004,1012,830,9,33,5,01:33.3,01:32.4,01:32.1
8005,1012,842,9,10,6,01:33.9,01:32.9,01:32.9
8006,1012,817,4,3,7,01:33.7,01:33.2,01:33.0
8007,1012,807,4,27,8,01:33.6,01:34.0,01:33.0
8008,1012,825,210,20,9,01:34.0,01:33.1,
8009,1012,154,210,8,10,01:33.8,01:33.2,
8010,1012,826,5,26,11,01:33.8,01:33.2,
8011,1012,815,211,11,12,01:34.0,01:33.3,
8012,1012,8,51,7,13,01:34.1,01:33.4,
8013,1012,832,1,55,14,01:33.7,01:33.5,
8014,1012,846,1,4,15,01:34.1,01:34.0,
8015,1012,840,211,18,16,01:34.3,,
8016,1012,847,3,63,17,01:35.3,,
8017,1012,9,3,88,18,01:35.3,,
8018,1013,822,131,77,1,01:42.0,01:41.5,01:40.5
8019,1013,1,131,44,2,01:41.6,01:41.6,01:40.6
8020,1013,20,6,5,3,01:42.0,01:41.9,01:40.8
8021,1013,830,9,33,4,01:41.7,01:41.4,01:41.1
8022,1013,815,211,11,5,01:42.2,01:41.9,01:41.6
8023,1013,826,5,26,6,01:42.3,01:42.2,01:41.7
8024,1013,846,1,4,7,01:42.4,01:42.1,01:41.9
8025,1013,841,51,99,8,01:42.1,01:42.4,01:42.4
8026,1013,844,6,16,9,01:41.4,01:42.0,
8027,1013,832,1,55,10,01:41.9,01:42.4,
8028,1013,817,4,3,11,01:42.5,01:42.5,
8029,1013,848,5,23,12,01:42.2,01:42.5,
8030,1013,825,210,20,13,01:42.4,01:42.7,
8031,1013,840,211,18,14,01:42.6,,
8032,1013,154,210,8,15,01:43.4,,
8033,1013,807,4,27,16,01:43.4,,
8034,1013,847,3,63,17,01:45.1,,
8035,1013,9,3,88,18,01:45.5,,
8036,1013,8,51,7,19,,,
8037,1013,842,9,10,20,,,
8038,1014,822,131,77,1,01:17.0,01:15.9,01:15.4
8039,1014,1,131,44,2,01:17.3,01:16.0,01:16.0
8040,1014,20,6,5,3,01:17.4,01:16.7,01:16.3
8041,1014,830,9,33,4,01:17.2,01:16.7,01:16.4
8042,1014,844,6,16,5,01:17.4,01:16.7,01:16.6
8043,1014,842,9,10,6,01:17.9,01:16.9,01:16.7
8044,1014,154,210,8,7,01:18.0,01:17.1,01:16.9
8045,1014,825,210,20,8,01:17.7,01:17.3,01:16.9
8046,1014,826,5,26,9,01:17.9,01:17.2,01:17.6
8047,1014,817,4,3,10,01:18.4,01:17.3,01:18.1
8048,1014,846,1,4,11,01:17.6,01:17.3,
8049,1014,848,5,23,12,01:17.8,01:17.4,
8050,1014,832,1,55,13,01:17.8,01:17.6,
8051,1014,8,51,7,14,01:18.1,01:17.8,
8052,1014,815,211,11,15,01:18.3,01:17.9,
8053,1014,807,4,27,16,01:18.4,,
8054,1014,840,211,18,17,01:18.5,,
8055,1014,841,51,99,18,01:18.7,,
8056,1014,847,3,63,19,01:19.1,,
8057,1014,9,3,88,20,01:20.3,,
8058,1015,1,131,44,1,01:11.5,01:10.8,01:10.2
8059,1015,822,131,77,2,01:11.6,01:10.7,01:10.3
8060,1015,830,9,33,3,01:11.6,01:10.6,01:10.6
8061,1015,20,6,5,4,01:11.4,01:11.2,01:10.9
8062,1015,842,9,10,5,01:11.7,01:11.5,01:11.0
8063,1015,825,210,20,6,01:11.9,01:11.4,01:11.1
8064,1015,817,4,3,7,01:11.8,01:11.5,01:11.2
8065,1015,826,5,26,8,01:11.6,01:11.4,01:11.3
8066,1015,832,1,55,9,01:11.9,01:11.6,01:11.4
8067,1015,848,5,23,10,01:12.0,01:11.4,01:11.7
8068,1015,807,4,27,11,01:12.1,01:11.7,
8069,1015,846,1,4,12,01:11.8,01:11.7,
8070,1015,154,210,8,13,01:11.8,01:12.0,
8071,1015,8,51,7,14,01:12.0,01:12.1,
8072,1015,841,51,99,15,01:12.0,01:12.2,
8073,1015,844,6,16,16,01:12.1,,
8074,1015,815,211,11,17,01:12.2,,
8075,1015,840,211,18,18,01:12.8,,
8076,1015,847,3,63,19,01:13.5,,
8077,1015,9,3,88,20,01:13.8,,
8078,1016,20,6,5,1,01:11.2,01:11.1,01:10.2
8079,1016,1,131,44,2,01:11.5,01:11.0,01:10.4
8080,1016,844,6,16,3,01:11.2,01:11.2,01:10.9
8081,1016,817,4,3,4,01:11.8,01:11.5,01:11.1
8082,1016,842,9,10,5,01:12.0,01:11.2,01:11.1
8083,1016,822,131,77,6,01:11.2,01:11.1,01:11.1
8084,1016,807,4,27,7,01:11.7,01:11.6,01:11.3
8085,1016,846,1,4,8,01:11.8,01:11.7,01:11.9
8086,1016,832,1,55,9,01:11.8,01:11.6,01:14.0
8087,1016,825,210,20,10,01:12.1,01:11.8,
8088,1016,830,9,33,11,01:11.6,01:11.8,
8089,1016,826,5,26,12,01:12.0,01:11.9,
8090,1016,841,51,99,13,01:12.1,01:12.1,
8091,1016,848,5,23,14,01:12.0,01:12.2,
8092,1016,154,210,8,15,01:12.1,,
8093,1016,815,211,11,16,01:12.2,,
8094,1016,8,51,7,17,01:12.2,,
8095,1016,840,211,18,18,01:12.3,,
8096,1016,847,3,63,19,01:13.6,,
8097,1016,9,3,88,20,01:14.4,,
8098,1017,1,131,44,1,01:30.6,01:29.5,01:28.3
8099,1017,822,131,77,2,01:30.6,01:29.4,01:28.6
8100,1017,844,6,16,3,01:30.6,01:29.7,01:29.0
8101,1017,830,9,33,4,01:31.3,01:30.1,01:29.4
8102,1017,846,1,4,5,01:31.0,01:30.0,01:29.4
8103,1017,832,1,55,6,01:31.1,01:30.3,01:29.5
8104,1017,20,6,5,7,01:31.1,01:29.5,01:29.8
8105,1017,817,4,3,8,01:31.0,01:30.4,01:29.9
8106,1017,842,9,10,9,01:31.2,01:30.4,01:30.2
8107,1017,841,51,99,10,01:31.2,01:30.4,01:33.4
8108,1017,848,5,23,11,01:31.4,01:30.5,
8109,1017,8,51,7,12,01:31.0,01:30.5,
8110,1017,807,4,27,13,01:30.9,01:30.5,
8111,1017,815,211,11,14,01:31.0,01:30.7,
8112,1017,825,210,20,15,01:31.2,01:31.4,
8113,1017,826,5,26,16,01:31.6,,
8114,1017,154,210,8,17,01:31.6,,
8115,1017,840,211,18,18,01:31.7,,
8116,1017,847,3,63,19,01:32.8,,
8117,1017,9,3,88,20,01:33.2,,
8118,1018,844,6,16,1,01:04.1,01:03.4,01:03.0
8119,1018,1,131,44,2,01:03.8,01:03.8,01:03.3
8120,1018,830,9,33,3,01:03.8,01:03.8,01:03.4
8121,1018,822,131,77,4,01:04.1,01:03.9,01:03.5
8122,1018,825,210,20,5,01:04.8,01:04.5,01:04.1
8123,1018,846,1,4,6,01:04.4,01:04.2,01:04.1
8124,1018,8,51,7,7,01:04.6,01:04.1,01:04.2
8125,1018,841,51,99,8,01:04.4,01:04.2,01:04.2
8126,1018,842,9,10,9,01:04.4,01:04.0,01:04.2
8127,1018,20,6,5,10,01:04.4,01:03.7,
8128,1018,154,210,8,11,01:04.6,01:04.5,
8129,1018,807,4,27,12,01:04.7,01:04.5,
8130,1018,848,5,23,13,01:04.7,01:04.7,
8131,1018,817,4,3,14,01:04.6,01:04.8,
8132,1018,832,1,55,15,01:04.5,01:13.6,
8133,1018,815,211,11,16,01:04.8,,
8134,1018,840,211,18,17,01:04.8,,
8135,1018,826,5,26,18,01:05.3,,
8136,1018,847,3,63,19,01:05.9,,
8137,1018,9,3,88,20,01:06.2,,
8138,1019,822,131,77,1,01:25.8,01:25.7,01:25.1
8139,1019,1,131,44,2,01:25.5,01:25.8,01:25.1
8140,1019,844,6,16,3,01:25.5,01:25.5,01:25.2
8141,1019,830,9,33,4,01:25.7,01:25.8,01:25.3
8142,1019,842,9,10,5,01:26.3,01:26.0,01:25.6
8143,1019,20,6,5,6,01:25.9,01:26.0,01:25.8
8144,1019,817,4,3,7,01:26.4,01:26.3,01:26.2
8145,1019,846,1,4,8,01:26.1,01:26.4,01:26.2
8146,1019,848,5,23,9,01:26.5,01:26.4,01:26.3
8147,1019,807,4,27,10,01:26.6,01:26.4,01:26.4
8148,1019,841,51,99,11,01:26.4,01:26.5,
8149,1019,8,51,7,12,01:26.6,01:26.5,
8150,1019,832,1,55,13,01:26.2,01:26.6,
8151,1019,154,210,8,14,01:26.3,01:26.8,
8152,1019,815,211,11,15,01:26.6,01:26.9,
8153,1019,825,210,20,16,01:26.7,,
8154,1019,826,5,26,17,01:26.7,,
8155,1019,840,211,18,18,01:26.8,,
8156,1019,847,3,63,19,01:27.8,,
8157,1019,9,3,88,20,01:28.3,,
8158,1020,1,131,44,1,01:12.9,01:12.1,01:11.8
8159,1020,830,9,33,2,01:12.6,01:12.4,01:12.1
8160,1020,822,131,77,3,01:13.1,01:12.4,01:12.1
8161,1020,842,9,10,4,01:13.0,01:12.4,01:12.5
8162,1020,8,51,7,5,01:13.1,01:12.5,01:12.5
8163,1020,154,210,8,6,01:13.1,01:12.8,01:12.9
8164,1020,832,1,55,7,01:13.2,01:12.6,01:12.9
8165,1020,815,211,11,8,01:13.2,01:12.8,01:13.1
8166,1020,807,4,27,9,01:13.2,01:12.8,01:13.1
8167,1020,844,6,16,10,01:12.2,01:12.3,
8168,1020,841,51,99,11,01:13.2,01:12.8,
8169,1020,825,210,20,12,01:13.1,01:12.8,
8170,1020,817,4,3,13,01:13.1,01:12.8,
8171,1020,826,5,26,14,01:13.3,01:13.1,
8172,1020,840,211,18,15,01:13.3,01:13.5,
8173,1020,846,1,4,16,01:13.3,,
8174,1020,848,5,23,17,01:13.5,,
8175,1020,847,3,63,18,01:14.7,,
8176,1020,9,3,88,19,01:14.8,,
8177,1020,20,6,5,20,,,
8178,1021,830,9,33,1,01:15.8,01:15.6,01:14.6
8179,1021,822,131,77,2,01:16.1,01:15.7,01:14.6
8180,1021,1,131,44,3,01:16.1,01:15.5,01:14.8
8181,1021,844,6,16,4,01:16.3,01:15.8,01:15.0
8182,1021,20,6,5,5,01:16.5,01:15.9,01:15.1
8183,1021,842,9,10,6,01:16.7,01:16.4,01:15.5
8184,1021,846,1,4,7,01:16.7,01:16.1,01:15.8
8185,1021,832,1,55,8,01:16.5,01:16.3,01:15.9
8186,1021,154,210,8,9,01:17.0,01:16.3,01:16.0
8187,1021,8,51,7,10,01:16.5,01:16.5,01:16.0
8188,1021,807,4,27,11,01:16.8,01:16.6,
8189,1021,848,5,23,12,01:16.9,01:16.7,
8190,1021,826,5,26,13,01:16.8,01:16.7,
8191,1021,841,51,99,14,01:16.9,01:16.8,
8192,1021,825,210,20,15,01:16.1,01:17.1,
8193,1021,847,3,63,16,01:17.0,,
8194,1021,815,211,11,17,01:17.1,,
8195,1021,817,4,3,18,01:17.3,,
8196,1021,840,211,18,19,01:17.5,,
8197,1021,9,3,88,20,01:18.3,,
8198,1022,844,6,16,1,01:43.6,01:42.9,01:42.5
8199,1022,20,6,5,2,01:44.1,01:43.0,01:43.3
8200,1022,1,131,44,3,01:45.3,01:43.6,01:43.3
8201,1022,822,131,77,4,01:45.1,01:44.0,01:43.4
8202,1022,830,9,33,5,01:44.6,01:44.1,01:43.7
8203,1022,817,4,3,6,01:45.6,01:44.1,01:44.3
8204,1022,807,4,27,7,01:45.9,01:44.5,01:44.5
8205,1022,8,51,7,8,01:45.8,01:44.1,01:44.6
8206,1022,815,211,11,9,01:45.7,01:44.7,01:44.7
8207,1022,825,210,20,10,01:45.8,01:44.7,01:45.1
8208,1022,154,210,8,11,01:45.7,01:44.8,
8209,1022,846,1,4,12,01:46.2,01:44.8,
8210,1022,840,211,18,13,01:46.0,01:45.0,
8211,1022,848,9,23,14,01:45.5,01:45.8,
8212,1022,841,51,99,15,01:45.6,,
8213,1022,842,5,10,16,01:46.4,,
8214,1022,832,1,55,17,01:46.5,,
8215,1022,826,5,26,18,01:46.5,,
8216,1022,847,3,63,19,01:47.5,,
8217,1022,9,3,88,20,,,
8218,1023,844,6,16,1,01:20.1,01:19.6,01:19.3
8219,1023,1,131,44,2,01:20.3,01:19.5,01:19.3
8220,1023,822,131,77,3,01:20.2,01:20.0,01:19.4
8221,1023,20,6,5,4,01:20.4,01:19.7,01:19.5
8222,1023,817,4,3,5,01:20.4,01:19.8,01:19.8
8223,1023,807,4,27,6,01:20.2,01:20.3,01:20.0
8224,1023,832,1,55,7,01:20.4,01:20.2,01:20.5
8225,1023,848,9,23,8,01:20.4,01:20.0,
8226,1023,840,211,18,9,01:20.6,01:20.5,
8227,1023,8,51,7,10,01:20.6,01:20.5,
8228,1023,841,51,99,11,01:20.7,01:20.5,
8229,1023,825,210,20,12,01:20.6,01:20.6,
8230,1023,826,5,26,13,01:20.7,01:20.6,
8231,1023,846,1,4,14,01:20.6,01:21.1,
8232,1023,842,5,10,15,01:20.5,01:21.1,
8233,1023,154,210,8,16,01:20.8,,
8234,1023,815,211,11,17,01:21.3,,
8235,1023,847,3,63,18,01:21.8,,
8236,1023,9,3,88,19,01:22.4,,
8237,1023,830,9,33,20,,,
8238,1024,844,6,16,1,01:38.0,01:36.7,01:36.2
8239,1024,1,131,44,2,01:37.6,01:36.9,01:36.4
8240,1024,20,6,5,3,01:38.4,01:36.7,01:36.4
8241,1024,830,9,33,4,01:38.5,01:37.1,01:36.8
8242,1024,822,131,77,5,01:37.3,01:37.1,01:37.1
8243,1024,848,9,23,6,01:39.1,01:37.9,01:37.4
8244,1024,832,1,55,7,01:38.9,01:38.0,01:37.8
8245,1024,807,4,27,8,01:39.0,01:38.6,01:38.3
8246,1024,846,1,4,9,01:38.6,01:37.6,01:38.3
8247,1024,815,211,11,10,01:39.9,01:38.5,
8248,1024,841,51,99,11,01:39.3,01:38.7,
8249,1024,842,5,10,12,01:39.1,01:38.7,
8250,1024,8,51,7,13,01:39.5,01:38.9,
8251,1024,825,210,20,14,01:39.9,01:39.6,
8252,1024,826,5,26,15,01:40.0,,
8253,1024,840,211,18,16,01:40.0,,
8254,1024,154,210,8,17,01:40.3,,
8255,1024,847,3,63,18,01:40.9,,
8256,1024,9,3,88,19,01:41.2,,
8257,1024,817,4,3,20,,,
8258,1025,844,6,16,1,01:33.6,01:32.4,01:31.6
8259,1025,1,131,44,2,01:33.2,01:33.1,01:32.0
8260,1025,20,6,5,3,01:33.0,01:32.5,01:32.1
8261,1025,830,9,33,4,01:33.4,01:32.6,01:32.3
8262,1025,822,131,77,5,01:33.4,01:33.3,01:32.6
8263,1025,832,1,55,6,01:34.2,01:33.8,01:33.2
8264,1025,807,4,27,7,01:34.2,01:33.9,01:33.3
8265,1025,846,1,4,8,01:34.2,01:33.7,01:33.3
8266,1025,154,210,8,9,01:34.3,01:33.6,01:33.5
8267,1025,817,4,3,10,01:34.1,01:33.9,01:33.7
8268,1025,842,5,10,11,01:34.5,01:34.0,
8269,1025,815,211,11,12,01:34.3,01:34.0,
8270,1025,841,51,99,13,01:34.8,01:34.0,
8271,1025,825,210,20,14,01:33.9,01:34.1,
8272,1025,840,211,18,15,01:34.3,01:34.2,
8273,1025,8,51,7,16,01:34.8,,
8274,1025,847,3,63,17,01:35.4,,
8275,1025,9,3,88,18,01:36.5,,
8276,1025,848,9,23,19,01:39.2,,
8277,1025,826,5,26,20,01:39.5,,
8278,1026,20,6,5,1,01:29.0,01:28.2,01:27.1
8279,1026,844,6,16,2,01:28.4,01:28.2,01:27.3
8280,1026,822,131,77,3,01:28.9,01:27.7,01:27.3
8281,1026,1,131,44,4,01:28.7,01:27.8,01:27.3
8282,1026,830,9,33,5,01:28.8,01:28.5,01:27.9
8283,1026,848,9,23,6,01:29.4,01:28.2,01:27.9
8284,1026,832,1,55,7,01:29.0,01:28.6,01:28.3
8285,1026,846,1,4,8,01:28.9,01:28.6,01:28.5
8286,1026,842,5,10,9,01:29.4,01:28.8,01:28.8
8287,1026,154,210,8,10,01:29.6,01:29.1,01:29.3
8288,1026,841,51,99,11,01:29.6,01:29.3,
8289,1026,840,211,18,12,01:29.6,01:29.3,
8290,1026,8,51,7,13,01:29.6,01:29.4,
8291,1026,826,5,26,14,01:29.7,01:29.6,
8292,1026,807,4,27,15,01:29.6,01:30.1,
8293,1026,817,4,3,16,01:29.8,,
8294,1026,815,211,11,17,01:30.3,,
8295,1026,847,3,63,18,01:30.4,,
8296,1026,825,210,20,19,,,
8297,1026,9,3,88,20,,,
8298,1027,830,9,33,1,01:15.9,01:16.1,01:14.8
8299,1027,844,6,16,2,01:16.4,01:16.2,01:15.0
8300,1027,20,6,5,3,01:16.7,01:15.9,01:15.2
8301,1027,1,131,44,4,01:16.4,01:15.7,01:15.3
8302,1027,848,9,23,5,01:16.2,01:16.6,01:15.3
8303,1027,822,131,77,6,01:17.1,01:15.9,01:15.3
8304,1027,832,1,55,7,01:17.0,01:16.3,01:16.0
8305,1027,846,1,4,8,01:17.1,01:16.4,01:16.3
8306,1027,826,5,26,9,01:17.0,01:16.7,01:16.5
8307,1027,842,5,10,10,01:17.1,01:16.7,01:16.6
8308,1027,815,211,11,11,01:17.5,01:16.7,
8309,1027,807,4,27,12,01:17.6,01:16.9,
8310,1027,817,4,3,13,01:17.3,01:16.9,
8311,1027,8,51,7,14,01:17.2,01:17.0,
8312,1027,841,51,99,15,01:17.8,01:17.3,
8313,1027,840,211,18,16,01:18.1,,
8314,1027,825,210,20,17,01:18.4,,
8315,1027,154,210,8,18,01:18.6,,
8316,1027,847,3,63,19,01:18.8,,
8317,1027,9,3,88,20,01:20.2,,
8318,1028,822,131,77,1,01:33.8,01:33.2,01:32.0
8319,1028,20,6,5,2,01:33.8,01:33.8,01:32.0
8320,1028,830,9,33,3,01:33.5,01:33.1,01:32.1
8321,1028,844,6,16,4,01:34.0,01:32.8,01:32.1
8322,1028,1,131,44,5,01:33.5,01:33.0,01:32.3
8323,1028,848,9,23,6,01:34.0,01:32.9,01:32.5
8324,1028,832,1,55,7,01:33.9,01:33.4,01:32.8
8325,1028,846,1,4,8,01:33.4,01:33.3,01:33.2
8326,1028,817,4,3,9,01:33.8,01:33.6,01:33.5
8327,1028,842,5,10,10,01:33.6,01:33.7,01:33.6
8328,1028,807,4,27,11,01:34.1,01:33.8,
8329,1028,825,210,20,12,01:33.8,01:34.0,
8330,1028,826,5,26,13,01:34.1,01:34.0,
8331,1028,840,211,18,14,01:33.9,01:34.1,
8332,1028,154,210,8,15,01:34.2,01:34.2,
8333,1028,841,51,99,16,01:34.2,,
8334,1028,8,51,7,17,01:34.4,,
8335,1028,847,3,63,18,01:35.4,,
8336,1028,815,211,11,19,01:35.8,,
8337,1028,9,3,88,20,01:35.9,,
8338,1029,830,9,33,1,01:08.2,01:07.5,01:07.5
8339,1029,20,6,5,2,01:08.6,01:08.0,01:07.6
8340,1029,1,131,44,3,01:08.6,01:08.1,01:07.7
8341,1029,844,6,16,4,01:08.5,01:07.9,01:07.7
8342,1029,822,131,77,5,01:08.5,01:08.2,01:07.9
8343,1029,848,9,23,6,01:08.5,01:08.1,01:07.9
8344,1029,842,5,10,7,01:08.9,01:08.8,01:08.8
8345,1029,154,210,8,8,01:09.2,01:08.7,01:08.9
8346,1029,8,51,7,9,01:09.3,01:08.9,01:09.0
8347,1029,825,210,20,10,01:08.9,01:08.8,01:09.0
8348,1029,846,1,4,11,01:08.9,01:08.9,
8349,1029,817,4,3,12,01:09.1,01:08.9,
8350,1029,841,51,99,13,01:09.2,01:08.9,
8351,1029,807,4,27,14,01:09.0,01:08.9,
8352,1029,815,211,11,15,01:09.3,01:09.0,
8353,1029,826,5,26,16,01:09.3,,
8354,1029,840,211,18,17,01:09.5,,
8355,1029,847,3,63,18,01:10.1,,
8356,1029,9,3,88,19,01:10.6,,
8357,1029,832,1,55,20,,,
8358,1030,1,131,44,1,01:35.9,01:35.6,01:34.8
8359,1030,822,131,77,2,01:36.2,01:35.7,01:35.0
8360,1030,830,9,33,3,01:36.4,01:36.3,01:35.1
8361,1030,844,6,16,4,01:36.5,01:35.5,01:35.2
8362,1030,20,6,5,5,01:37.0,01:35.8,01:35.3
8363,1030,848,9,23,6,01:36.1,01:36.7,01:35.7
8364,1030,846,1,4,7,01:37.5,01:36.8,01:36.4
8365,1030,817,4,3,8,01:37.1,01:36.8,01:36.5
8366,1030,832,1,55,9,01:37.4,01:36.3,01:36.5
8367,1030,807,4,27,10,01:37.5,01:36.9,01:36.7
8368,1030,815,211,11,11,01:37.0,01:37.1,
8369,1030,842,5,10,12,01:37.2,01:37.1,
8370,1030,840,211,18,13,01:37.5,01:37.1,
8371,1030,826,5,26,14,01:37.7,01:37.1,
8372,1030,825,210,20,15,01:37.7,01:37.3,
8373,1030,154,210,8,16,01:38.1,,
8374,1030,841,51,99,17,01:38.1,,
8375,1030,8,51,7,18,01:38.4,,
8376,1030,847,3,63,19,01:38.7,,
8377,1030,9,3,88,20,01:39.2,,
8378,1031,822,131,77,1,01:04.1,01:03.0,01:02.9
8379,1031,1,131,44,2,01:04.2,01:03.1,01:03.0
8380,1031,830,9,33,3,01:04.0,01:04.0,01:03.5
8381,1031,846,1,4,4,01:04.6,01:03.8,01:03.6
8382,1031,848,9,23,5,01:04.7,01:03.7,01:03.9
8383,1031,815,211,11,6,01:04.5,01:03.9,01:03.9
8384,1031,844,6,16,7,01:04.5,01:04.0,01:03.9
8385,1031,832,1,55,8,01:04.5,01:04.0,01:04.0
8386,1031,840,211,18,9,01:04.3,01:04.0,01:04.0
8387,1031,817,4,3,10,01:04.6,01:04.0,01:04.2
8388,1031,20,6,5,11,01:04.6,01:04.2,
8389,1031,842,213,10,12,01:04.6,01:04.3,
8390,1031,826,213,26,13,01:05.0,01:04.4,
8391,1031,839,4,31,14,01:04.9,01:04.6,
8392,1031,154,210,8,15,01:05.1,01:04.7,
8393,1031,825,210,20,16,01:05.2,,
8394,1031,847,3,63,17,01:05.2,,
8395,1031,841,51,99,18,01:05.2,,
8396,1031,8,51,7,19,01:05.2,,
8397,1031,849,3,6,20,01:05.8,,
8398,1032,1,131,44,1,01:18.2,01:17.8,01:19.3
8399,1032,830,9,33,2,01:18.3,01:17.9,01:20.5
8400,1032,832,1,55,3,01:18.6,01:18.8,01:20.7
8401,1032,822,131,77,4,01:18.8,01:18.7,01:20.7
8402,1032,839,4,31,5,01:19.7,01:18.8,01:20.9
8403,1032,846,1,4,6,01:18.5,01:18.4,01:20.9
8404,1032,848,9,23,7,01:20.9,01:19.0,01:21.0
8405,1032,842,213,10,8,01:20.2,01:18.7,01:21.0
8406,1032,817,4,3,9,01:19.7,01:19.2,01:21.2
8407,1032,20,6,5,10,01:20.2,01:19.5,01:21.7
8408,1032,844,6,16,11,01:20.9,01:19.6,
8409,1032,847,3,63,12,01:20.4,01:19.6,
8410,1032,840,211,18,13,01:19.7,01:19.6,
8411,1032,826,213,26,14,01:19.8,01:19.7,
8412,1032,825,210,20,15,01:21.1,01:20.2,
8413,1032,8,51,7,16,01:21.1,,
8414,1032,815,211,11,17,01:21.6,,
8415,1032,849,3,6,18,01:21.8,,
8416,1032,841,51,99,19,01:21.8,,
8417,1032,154,210,8,20,,,
8418,1033,822,131,77,2,01:15.5,01:14.5,01:13.6
8419,1033,840,211,18,3,01:14.9,01:15.2,01:14.4
8420,1033,815,211,11,4,01:14.7,01:15.4,01:14.5
8421,1033,20,6,5,5,01:15.5,01:15.1,01:14.8
8422,1033,844,6,16,6,01:15.8,01:15.0,01:14.8
8423,1033,830,9,33,7,01:15.5,01:15.0,01:14.8
8424,1033,846,1,4,8,01:15.4,01:15.1,01:15.0
8425,1033,832,1,55,9,01:15.3,01:15.3,01:15.0
